Day,identity,phase,gaze_relative_angle
1,Bottom_Right,Vortex_4,132.309064774613
1,Bottom_Right,Vortex_4,132.47588952451218
1,Bottom_Right,Vortex_4,132.77910947304778
1,Bottom_Right,Vortex_4,132.47588952451218
1,Bottom_Right,Vortex_4,132.47588952451218
1,Bottom_Right,Vortex_4,44.41138027378329
1,Bottom_Right,Vortex_4,51.41915163923092
1,Bottom_Right,Vortex_4,60.58032453266793
1,Bottom_Right,Vortex_4,62.63850872735216
1,Bottom_Right,Vortex_4,71.42250472419879
1,Bottom_Right,Vortex_4,71.27230279566497
1,Bottom_Right,Vortex_4,71.15619730599383
1,Bottom_Right,Vortex_4,71.15619730599383
1,Bottom_Right,Vortex_4,123.87377256159716
1,Bottom_Right,Vortex_4,123.87925060735002
1,Bottom_Right,Vortex_4,123.86906985290119
1,Bottom_Right,Vortex_4,124.09406742186704
1,Bottom_Right,Vortex_4,123.87441344743976
1,Bottom_Right,Vortex_4,123.87443026176382
1,Bottom_Right,Vortex_4,123.93855602412796
1,Bottom_Right,Vortex_4,124.1474409636704
1,Bottom_Right,Vortex_4,123.93162335947355
1,Bottom_Right,Vortex_4,123.90432846504551
1,Bottom_Right,Vortex_4,123.87153384701496
1,Bottom_Right,Vortex_4,123.60616803477393
1,Bottom_Right,Vortex_4,123.63655532659592
1,Bottom_Right,Vortex_4,123.66495996894665
1,Bottom_Right,Vortex_4,123.67571092798393
1,Bottom_Right,Vortex_4,123.72731008656926
1,Bottom_Right,Vortex_4,123.72731008656926
1,Bottom_Right,Vortex_4,133.56454755661332
1,Bottom_Right,Vortex_4,133.52600377548896
1,Bottom_Right,Vortex_4,133.77595805636219
1,Bottom_Right,Vortex_4,133.5121210300193
1,Bottom_Right,Vortex_4,133.5557228073716
1,Bottom_Right,Vortex_4,133.5542293373336
1,Bottom_Right,Vortex_4,130.17356783997295
1,Bottom_Right,Vortex_4,130.21651600659368
1,Bottom_Right,Vortex_4,130.23097119517408
1,Bottom_Right,Vortex_4,130.2110765731805
1,Bottom_Right,Vortex_4,124.53520665798845
1,Bottom_Right,Vortex_4,124.57936502066389
1,Bottom_Right,Vortex_4,124.57650424090231
1,Bottom_Right,Vortex_4,124.53233137834509
1,Bottom_Right,Vortex_4,124.53233137834509
1,Bottom_Right,Vortex_4,124.53233137834509
1,Bottom_Right,Vortex_4,125.65986096277359
1,Bottom_Right,Vortex_4,125.65696034982726
1,Bottom_Right,Vortex_4,125.5790855919035
1,Bottom_Right,Vortex_4,125.32307764828148
1,Bottom_Right,Vortex_4,125.47700738785201
1,Bottom_Right,Vortex_4,125.32307764828148
1,Bottom_Right,Vortex_4,125.32307764828148
1,Bottom_Right,Vortex_4,125.32307764828148
1,Bottom_Right,Vortex_4,124.18666479740877
1,Bottom_Right,Vortex_4,124.18666479740877
1,Bottom_Right,Vortex_4,124.18621288624209
1,Bottom_Right,Vortex_4,124.18580926988963
1,Bottom_Right,Vortex_4,124.18969711781551
1,Bottom_Right,Vortex_4,124.24383987090295
1,Bottom_Right,Vortex_4,124.28847904786574
1,Bottom_Right,Vortex_4,130.4102637481511
1,Bottom_Right,Vortex_4,130.42032639739966
1,Bottom_Right,Vortex_4,130.50977229549733
1,Bottom_Right,Vortex_4,130.56507245579652
1,Bottom_Right,Vortex_4,124.30151669617405
1,Bottom_Right,Vortex_4,124.24111173482336
1,Bottom_Right,Vortex_4,124.18477170973428
1,Bottom_Right,Vortex_4,131.56216306080938
1,Bottom_Right,Vortex_4,131.5644155611448
1,Bottom_Right,Vortex_4,131.5917512888247
1,Bottom_Right,Vortex_4,131.57347368262197
1,Bottom_Right,Vortex_4,123.93475245157039
1,Bottom_Right,Vortex_4,123.73171201772527
1,Bottom_Right,Vortex_4,123.71124035384318
1,Bottom_Right,Vortex_4,124.34294081347859
1,Bottom_Right,Vortex_4,124.37201710679838
1,Bottom_Right,Vortex_4,124.39031887537652
1,Bottom_Right,Vortex_4,124.38840173184877
1,Bottom_Right,Vortex_4,124.37751878726765
1,Bottom_Right,Vortex_4,131.28731024166902
1,Bottom_Right,Vortex_4,131.270146560566
1,Bottom_Right,Vortex_4,131.56284823305526
1,Top_Left,Vortex_1,-168.83851421941256
1,Top_Left,Vortex_1,-168.84514148611777
1,Top_Left,Vortex_1,-168.76159677238806
1,Top_Left,Vortex_1,-168.72782724782155
1,Top_Left,Vortex_1,-168.66778567059094
1,Top_Left,Vortex_1,176.2835818134408
1,Top_Left,Vortex_1,176.4671046682586
1,Top_Left,Vortex_1,176.21809902043245
1,Top_Left,Vortex_1,176.55223342784706
1,Top_Left,Vortex_1,176.90567320753632
1,Top_Left,Vortex_1,175.70814897593016
1,Top_Left,Vortex_1,-177.33971702053702
1,Top_Left,Vortex_1,-177.56844313165828
1,Top_Left,Vortex_1,-177.9073081254372
1,Top_Left,Vortex_1,-177.12921180065487
1,Top_Left,Vortex_1,-177.30794760836588
1,Top_Left,Vortex_1,-177.58745760074063
1,Top_Left,Vortex_1,-177.22950059403362
1,Top_Left,Vortex_1,-177.3886903205935
1,Top_Left,Vortex_1,-177.22155531924903
1,Top_Left,Vortex_1,-177.41694210433212
1,Top_Left,Vortex_1,-177.49902254823363
1,Top_Left,Vortex_1,-172.54768433027687
1,Top_Left,Vortex_1,-172.5394127846139
1,Top_Left,Vortex_1,-172.5145374937202
1,Top_Left,Vortex_1,-172.378755060555
1,Top_Left,Vortex_1,174.74752674390547
1,Top_Left,Vortex_1,174.75035034132696
1,Top_Left,Vortex_1,174.78149227579425
1,Top_Left,Vortex_1,175.3133619016094
1,Top_Left,Vortex_1,175.52598159098673
1,Top_Left,Vortex_1,-169.3682989831014
1,Top_Left,Vortex_1,-168.94586281874686
1,Top_Left,Vortex_1,-177.55179893895072
1,Top_Left,Vortex_1,-177.55179893895072
1,Top_Left,Vortex_1,-178.14214476963502
1,Top_Left,Vortex_1,-178.25406236770985
1,Top_Left,Vortex_1,-178.25406236770985
1,Top_Left,Vortex_1,-173.5758112602438
1,Top_Left,Vortex_1,-173.41027364871184
1,Top_Left,Vortex_1,-173.41122855853465
1,Top_Left,Vortex_1,-173.41057385810072
1,Top_Left,Vortex_1,-173.41057385810072
1,Top_Left,Vortex_1,178.35140893966278
1,Top_Left,Vortex_1,176.97794830424948
1,Top_Left,Vortex_1,176.85196189302096
1,Top_Left,Vortex_1,177.7773487039414
1,Top_Left,Vortex_1,176.56057159143475
1,Top_Left,Vortex_1,176.50673857429717
1,Top_Left,Vortex_1,-158.9894072948853
1,Top_Left,Vortex_1,-159.72779445369363
1,Top_Left,Vortex_1,-159.72779445369363
1,Top_Left,Vortex_1,-159.72779445369363
1,Top_Left,Vortex_1,-159.72796666435283
1,Top_Left,Vortex_1,-179.28982563306795
1,Top_Left,Vortex_1,-179.33800774091284
1,Top_Left,Vortex_1,-179.93343521219907
1,Top_Left,Vortex_1,179.94319004592114
1,Top_Left,Vortex_1,-179.8553251019137
1,Top_Left,Vortex_1,-179.8553251019137
1,Top_Left,Vortex_1,173.77954423240686
1,Top_Left,Vortex_1,152.77463904256268
1,Top_Left,Vortex_1,152.77463904256268
1,Top_Left,Vortex_1,152.77463904256268
1,Top_Left,Vortex_1,152.77463904256268
1,Top_Left,Vortex_1,179.84311209160333
1,Top_Left,Vortex_1,178.74617970058932
1,Top_Left,Vortex_1,179.42831216017603
1,Top_Left,Vortex_1,179.40979128415
1,Top_Left,Vortex_1,-179.79426099149325
1,Top_Left,Vortex_1,-179.79426099149325
1,Top_Left,Vortex_1,-179.79426099149325
1,Top_Left,Vortex_1,-179.88444354456834
1,Top_Left,Vortex_1,179.90759511489918
1,Top_Left,Vortex_1,-179.78294696010687
1,Top_Left,Vortex_1,-179.7145222055097
1,Top_Left,Vortex_1,-179.62479103664378
1,Top_Left,Vortex_1,-179.3691586999852
1,Top_Left,Vortex_1,152.12209808091694
1,Top_Left,Vortex_1,152.09233297947716
1,Top_Left,Vortex_1,152.19833780268303
1,Top_Left,Vortex_1,173.0581827092408
1,Top_Left,Vortex_1,173.1571509807556
1,Top_Left,Vortex_1,-169.21599957528744
1,Top_Left,Vortex_1,-178.36866636748883
1,Top_Left,Vortex_1,-178.25781170477617
1,Top_Left,Vortex_1,-169.47095574192934
1,Top_Left,Vortex_1,-169.32595807567836
1,Top_Left,Vortex_1,-169.25333064187626
1,Top_Left,Vortex_1,-169.12738050087071
1,Top_Left,Vortex_1,-169.04588009199887
1,Top_Left,Vortex_1,-173.97712820524475
1,Top_Left,Vortex_1,-173.97712820524475
1,Top_Left,Vortex_1,-174.0071772282361
1,Top_Left,Vortex_1,-174.069788520366
1,Top_Left,Vortex_1,-174.26115732318948
1,Top_Left,Vortex_1,-174.20793833570733
1,Top_Left,Vortex_1,177.19552819026177
1,Top_Left,Vortex_1,177.1702701030571
1,Top_Left,Vortex_1,177.17494449057688
1,Top_Left,Vortex_1,176.5308170420555
1,Top_Left,Vortex_1,176.69185057455977
1,Top_Left,Vortex_1,176.44572383528677
1,Top_Left,Vortex_1,176.19781469626108
1,Top_Left,Vortex_1,-178.28148012762745
1,Top_Left,Vortex_1,-178.30654532964542
1,Top_Left,Vortex_1,-177.84240580382198
1,Top_Left,Vortex_1,-177.52833035226632
1,Top_Left,Vortex_1,-177.08425825510517
1,Top_Left,Vortex_1,-176.4242401742986
1,Top_Left,Vortex_1,-176.5030064797004
1,Top_Left,Vortex_1,-176.51780832857366
1,Top_Left,Vortex_1,-176.53667293639276
1,Top_Left,Vortex_1,-176.43684508016975
1,Top_Left,Vortex_1,-178.19369098261078
1,Top_Left,Vortex_1,-178.19464524676619
1,Top_Left,Vortex_1,-178.22100147352435
1,Top_Left,Vortex_1,-178.2690588671886
1,Top_Left,Vortex_1,-177.97438742071736
1,Top_Left,Vortex_1,-177.4963964454219
1,Top_Left,Vortex_1,-176.77425606417276
1,Top_Left,Vortex_1,-176.6211524292324
1,Top_Left,Vortex_1,-176.62114895694015
1,Top_Left,Vortex_1,-176.62114895694015
1,Top_Left,Vortex_1,-176.62114373983175
1,Top_Left,Vortex_1,-176.82501755970682
1,Top_Left,Vortex_1,-176.7299981160862
1,Top_Left,Vortex_1,-176.65720109384503
1,Top_Left,Vortex_1,-176.33230059237093
1,Top_Left,Vortex_1,-176.40316402525548
1,Top_Left,Vortex_1,-176.40316402525548
1,Top_Left,Vortex_1,-173.37209521824178
1,Top_Left,Vortex_1,-173.68226673335988
1,Top_Left,Vortex_1,-173.68235032013752
1,Top_Left,Vortex_1,-173.68235032013752
1,Top_Left,Vortex_1,-173.68235032013752
1,Top_Left,Vortex_1,-176.60665220332405
1,Top_Left,Vortex_1,-176.72181513206996
1,Top_Left,Vortex_1,-177.0521536057848
1,Top_Left,Vortex_1,-177.2292241560518
1,Top_Left,Vortex_1,-177.7683615042568
1,Top_Left,Vortex_1,-177.76853070979425
1,Top_Left,Vortex_1,-167.341638260483
1,Top_Left,Vortex_1,-167.21870225887514
1,Top_Left,Vortex_1,-167.21870225887514
1,Top_Left,Vortex_1,-167.21870225887514
1,Top_Left,Vortex_1,-167.21870747504994
1,Top_Left,Vortex_1,-177.658238833643
1,Top_Left,Vortex_1,-177.54727471678373
1,Top_Left,Vortex_1,-177.26494769438048
1,Top_Left,Vortex_1,-176.87246557527806
1,Top_Left,Vortex_1,-176.85715142391658
1,Top_Left,Vortex_1,-176.8534803518655
1,Top_Left,Vortex_1,-178.78571211688623
1,Top_Left,Vortex_1,-178.36676690199005
1,Top_Left,Vortex_1,-177.82623067004334
1,Top_Left,Vortex_1,-177.82623067004334
1,Top_Left,Vortex_1,-177.82623067004334
1,Top_Left,Vortex_1,-167.70656729690907
1,Top_Left,Vortex_1,-167.7044054004193
1,Top_Left,Vortex_1,-167.71909033743486
1,Top_Left,Vortex_1,-176.53600451732422
1,Top_Left,Vortex_1,-176.62805456800623
1,Top_Left,Vortex_1,-176.79684280052314
1,Top_Left,Vortex_1,-167.32594699084666
1,Top_Left,Vortex_1,-167.4941851052527
1,Top_Left,Vortex_1,-167.51335105510577
1,Top_Left,Vortex_1,-167.51335105510577
1,Top_Left,Vortex_1,-167.51307490619493
1,Top_Left,Vortex_1,-175.1492761642298
1,Top_Left,Vortex_1,-175.14925759843499
1,Top_Left,Vortex_1,-175.0903159253344
1,Top_Left,Vortex_1,-174.8202834082114
1,Top_Left,Vortex_1,-174.78458744693742
1,Top_Left,Vortex_1,-174.78231487054967
1,Top_Left,Vortex_1,-177.5250258787233
1,Top_Left,Vortex_1,-177.41873540948336
1,Top_Left,Vortex_1,-177.4666387880427
1,Top_Left,Vortex_1,-177.4666387880427
1,Top_Left,Vortex_1,-177.4666387880427
1,Top_Left,Vortex_1,-175.84490202287813
1,Top_Left,Vortex_1,-175.84488461199973
1,Top_Left,Vortex_1,-176.02938496235907
1,Top_Left,Vortex_1,-176.27076620951422
1,Top_Left,Vortex_1,-176.51305744824407
1,Top_Left,Vortex_1,-176.76371468442636
1,Top_Left,Vortex_1,-176.76386984375975
1,Top_Left,Vortex_1,-176.76386984375975
1,Top_Left,Vortex_1,-176.76386984375975
1,Top_Left,Vortex_1,-178.68039510158872
1,Top_Left,Vortex_1,-178.4799384626598
1,Top_Left,Vortex_1,-178.2146835812653
1,Top_Left,Vortex_1,-177.73833782519532
1,Top_Left,Vortex_1,-177.13255588337051
1,Top_Left,Vortex_1,-177.13255588337051
1,Top_Left,Vortex_1,-173.16302556791177
1,Top_Left,Vortex_1,-173.47859488386786
1,Top_Left,Vortex_1,-173.61962200617077
1,Top_Left,Vortex_1,-173.69039942375738
1,Top_Left,Vortex_1,-173.69039942375738
1,Top_Left,Vortex_1,-173.69039942375738
1,Top_Left,Vortex_1,172.71640922005844
1,Top_Left,Vortex_1,172.71629182169553
1,Top_Left,Vortex_1,172.69356048751393
1,Top_Left,Vortex_1,172.65044206866702
1,Top_Left,Vortex_1,172.6094503376048
1,Top_Left,Vortex_1,172.61821402956346
1,Top_Left,Vortex_1,172.61821402956346
1,Top_Left,Vortex_1,172.61821402956346
1,Top_Left,Vortex_1,164.896103724464
1,Top_Left,Vortex_1,164.89609814458248
1,Top_Left,Vortex_1,164.94774352336253
1,Top_Left,Vortex_1,165.02705410172373
1,Top_Left,Vortex_1,165.11154205092723
1,Top_Left,Vortex_1,165.24079463118716
1,Top_Left,Vortex_1,142.21571696022463
1,Top_Left,Vortex_1,122.90634436240965
1,Top_Left,Vortex_1,-14.682101861609517
1,Top_Left,Vortex_1,-14.684012627239493
1,Top_Left,Vortex_1,-14.671905901572451
1,Top_Left,Vortex_1,-14.696784269711719
1,Top_Left,Vortex_1,-14.158489517940318
1,Top_Left,Vortex_1,-12.379172113419152
1,Top_Left,Vortex_1,175.67140727493057
1,Top_Left,Vortex_1,175.8543148093661
1,Top_Left,Vortex_1,176.10195073410932
1,Top_Left,Vortex_1,175.3801690355115
1,Top_Left,Vortex_1,174.90428678506402
1,Top_Left,Vortex_1,174.80248320050632
1,Top_Left,Vortex_1,168.51838370256976
1,Top_Left,Vortex_1,168.37095501766726
1,Top_Left,Vortex_1,168.4736838848946
1,Top_Left,Vortex_1,168.57190721913372
1,Top_Left,Vortex_1,168.5162607843488
1,Top_Left,Vortex_1,168.40739401456938
1,Top_Left,Vortex_1,-132.34022086707196
1,Top_Left,Vortex_1,-132.34022086707196
1,Top_Left,Vortex_1,-132.49418394668018
1,Top_Left,Vortex_1,-132.7267649153041
1,Top_Left,Vortex_1,-133.6166795641333
1,Top_Left,Vortex_1,-168.91642731179675
1,Top_Left,Vortex_1,-169.09431631111377
1,Top_Left,Vortex_1,-169.80173748241236
1,Top_Left,Vortex_1,-81.30750158379487
1,Top_Left,Vortex_1,-81.50569382412547
1,Top_Left,Vortex_1,-82.155469243459
1,Top_Left,Vortex_1,-82.47514447830318
1,Top_Left,Vortex_1,-81.9669823068309
1,Top_Left,Vortex_1,-81.89007578051587
1,Top_Left,Vortex_1,-177.34669170996656
1,Top_Left,Vortex_1,-177.51271232592183
1,Top_Left,Vortex_1,-177.4609544194784
1,Top_Left,Vortex_1,-177.38912363649376
1,Top_Left,Vortex_1,-177.38912363649376
1,Top_Left,Vortex_1,-148.45249781387824
1,Top_Left,Vortex_1,-148.70523086875352
1,Top_Left,Vortex_1,-149.07273992850347
1,Top_Left,Vortex_1,-149.3844650862262
1,Top_Left,Vortex_1,-149.71184188546354
1,Top_Left,Vortex_1,-149.71184188546354
1,Top_Left,Vortex_1,-149.71184188546354
1,Top_Left,Vortex_1,-149.71184188546354
1,Top_Left,Vortex_1,-18.29054671890667
1,Top_Left,Vortex_1,-18.271600122557686
1,Top_Left,Vortex_1,-18.31209834697687
1,Top_Left,Vortex_1,-18.341400487787073
1,Top_Left,Vortex_1,-18.40229447696052
1,Top_Left,Vortex_1,-18.356700569040573
1,Top_Left,Vortex_1,-18.767281693042065
1,Top_Left,Vortex_1,-18.7658962948057
1,Top_Left,Vortex_1,-18.7658962948057
1,Top_Left,Vortex_1,-18.7658962948057
1,Top_Left,Vortex_1,-18.7658962948057
1,Top_Left,Vortex_1,-170.53283682952755
1,Top_Left,Vortex_1,-170.32121908161997
1,Top_Left,Vortex_1,-170.41683771710115
1,Top_Left,Vortex_1,-170.31666536599556
1,Top_Left,Vortex_1,-170.43420234913899
1,Top_Left,Vortex_1,-170.43062818420609
1,Top_Left,Vortex_1,-170.43385059388402
1,Top_Left,Vortex_1,-170.43266306608453
1,Top_Left,Vortex_1,-18.396353326391978
1,Top_Left,Vortex_1,-18.40044121465238
1,Top_Left,Vortex_1,-18.472429954663532
1,Top_Left,Vortex_1,-18.518115153718366
1,Top_Left,Vortex_1,-18.6246350543363
1,Top_Left,Vortex_1,-18.62498907022172
1,Top_Left,Vortex_1,-18.624727828081802
1,Top_Left,Vortex_1,-18.62473953695606
1,Top_Left,Vortex_1,-147.9202628587806
1,Top_Left,Vortex_1,-147.8348161661177
1,Top_Left,Vortex_1,-147.81879449195932
1,Top_Left,Vortex_1,-147.7656379459009
1,Top_Left,Vortex_1,-147.77747752265066
1,Top_Left,Vortex_1,-147.77719311100395
1,Top_Left,Vortex_1,-147.77747752265066
1,Top_Left,Vortex_1,-147.77747752265066
1,Top_Left,Vortex_1,-46.544183052238324
1,Top_Left,Vortex_1,-46.763668059762715
1,Top_Left,Vortex_1,-46.84600325006605
1,Top_Left,Vortex_1,-47.06122499970352
1,Top_Left,Vortex_1,-44.137332964671124
1,Top_Left,Vortex_1,-44.137332964671124
1,Top_Left,Vortex_1,-44.135919900187965
1,Top_Left,Vortex_1,-44.135919900187965
1,Top_Left,Vortex_1,-43.38276217020713
1,Top_Left,Vortex_1,-43.340659480999584
1,Top_Left,Vortex_1,-43.266303027870364
1,Top_Left,Vortex_1,-43.22154722081924
1,Top_Left,Vortex_1,-43.14862849469986
1,Top_Left,Vortex_1,-43.14862849469986
1,Top_Left,Vortex_1,-26.3479730082518
1,Top_Left,Vortex_1,-26.290342098322533
1,Top_Left,Vortex_1,-26.29027774460623
1,Top_Left,Vortex_1,-26.290274185014997
1,Top_Left,Vortex_1,-26.290274185014997
1,Top_Left,Vortex_1,-154.26496474544774
1,Top_Left,Vortex_1,-154.2281584306416
1,Top_Left,Vortex_1,-153.75394090387326
1,Top_Left,Vortex_1,-153.55036505981298
1,Top_Left,Vortex_1,-152.98728449089313
1,Top_Left,Vortex_1,-152.98958239447987
1,Top_Left,Vortex_1,-158.63932492751198
1,Top_Left,Vortex_1,-158.67045664747258
1,Top_Left,Vortex_1,-158.45875519883344
1,Top_Left,Vortex_1,-158.45875519883344
1,Top_Left,Vortex_1,-158.45875519883344
1,Top_Left,Vortex_1,-42.539449314310325
1,Top_Left,Vortex_1,-42.549617836699476
1,Top_Left,Vortex_1,-42.547565914435836
1,Top_Left,Vortex_1,-36.68869431396482
1,Top_Left,Vortex_1,-36.6963488910852
1,Top_Left,Vortex_1,-36.73892929441211
1,Top_Left,Vortex_1,-25.858593859168337
1,Top_Left,Vortex_1,-22.86902857850485
1,Top_Left,Vortex_1,-22.836507541641065
1,Top_Left,Vortex_1,-22.836511116508884
1,Top_Left,Vortex_1,-22.836507541641065
1,Top_Left,Vortex_1,-164.10285833583382
1,Top_Left,Vortex_1,-164.1028775971985
1,Top_Left,Vortex_1,-164.06307831817807
1,Top_Left,Vortex_1,-163.93828759345672
1,Top_Left,Vortex_1,-164.08149215162172
1,Top_Left,Vortex_1,-164.17426804460666
1,Top_Left,Vortex_1,-167.42019184270492
1,Top_Left,Vortex_1,-167.50051021455602
1,Top_Left,Vortex_1,-167.33438857921016
1,Top_Left,Vortex_1,-167.33438857921016
1,Top_Left,Vortex_1,-167.33438857921016
1,Top_Left,Vortex_1,-22.666367419262194
1,Top_Left,Vortex_1,-22.669135333202266
1,Top_Left,Vortex_1,-22.740684260844876
1,Top_Left,Vortex_1,-22.825410454507036
1,Top_Left,Vortex_1,-22.934256134920844
1,Top_Left,Vortex_1,-23.02178388528318
1,Top_Left,Vortex_1,-23.637379538466814
1,Top_Left,Vortex_1,-23.6302002853466
1,Top_Left,Vortex_1,-23.619971100105598
1,Top_Left,Vortex_1,-23.619971100105598
1,Top_Left,Vortex_1,-23.619971100105598
1,Top_Left,Vortex_1,-158.0596859584631
1,Top_Left,Vortex_1,-157.75686284070923
1,Top_Left,Vortex_1,-157.756851527982
1,Top_Left,Vortex_1,-157.7568402152535
1,Top_Left,Vortex_1,-156.67075276565012
1,Top_Left,Vortex_1,-156.24748678705924
1,Top_Left,Vortex_1,-155.6074404962754
1,Top_Left,Vortex_1,-155.6074404962754
1,Top_Left,Vortex_1,-155.6074404962754
1,Top_Left,Vortex_1,-24.956931300921607
1,Top_Left,Vortex_1,-24.956934858198792
1,Top_Left,Vortex_1,-24.936705183907726
1,Top_Left,Vortex_1,-24.92926424869926
1,Top_Left,Vortex_1,-24.94388918595726
1,Top_Left,Vortex_1,-22.407787938917902
1,Top_Left,Vortex_1,-43.17415873271766
1,Top_Left,Vortex_1,-43.06398373450854
1,Top_Left,Vortex_1,-43.06445920894432
1,Top_Left,Vortex_1,-43.06557205948204
1,Top_Left,Vortex_1,-43.06557205948204
1,Top_Left,Vortex_1,-157.47304033462103
1,Top_Left,Vortex_1,-157.59160796079937
1,Top_Left,Vortex_1,-157.57506798981268
1,Top_Left,Vortex_1,-157.62692594650304
1,Top_Left,Vortex_1,-157.55701385630863
1,Top_Left,Vortex_1,-157.667065938986
1,Top_Left,Vortex_1,-157.3003182884814
1,Top_Left,Vortex_1,-157.56868531779995
1,Top_Left,Vortex_1,-157.6002298951116
1,Top_Left,Vortex_1,-157.64204908017547
1,Top_Left,Vortex_1,-157.6420604032926
1,Top_Left,Vortex_1,-26.541776125623503
1,Top_Left,Vortex_1,-26.45379373577453
1,Top_Left,Vortex_1,-26.452025427336707
1,Top_Left,Vortex_1,-26.39378983282391
1,Top_Left,Vortex_1,-26.409214152956395
1,Top_Left,Vortex_1,-26.410709317474307
1,Top_Left,Vortex_1,-26.163831109925372
1,Top_Left,Vortex_1,-26.198267970572623
1,Top_Left,Vortex_1,-26.198267970572623
1,Top_Left,Vortex_1,-26.198267970572623
1,Top_Left,Vortex_1,-26.198267970572623
1,Top_Left,Vortex_1,-160.94595308989844
1,Top_Left,Vortex_1,-160.21177070383604
1,Top_Left,Vortex_1,-160.14961652863852
1,Top_Left,Vortex_1,-160.77627296771848
1,Top_Left,Vortex_1,-159.9854032636315
1,Top_Left,Vortex_1,-159.9853212523124
1,Top_Left,Vortex_1,-162.13659731161061
1,Top_Left,Vortex_1,-162.38766742066932
1,Top_Left,Vortex_1,-162.88345718931103
1,Top_Left,Vortex_1,-162.38636252810994
1,Top_Left,Vortex_1,-162.38636252810994
1,Top_Left,Vortex_1,-25.95782339527606
1,Top_Left,Vortex_1,-25.887143370559382
1,Top_Left,Vortex_1,-25.907399408468446
1,Top_Left,Vortex_1,-25.80256943997902
1,Top_Left,Vortex_1,-25.729008431833677
1,Top_Left,Vortex_1,-25.729008431833677
1,Top_Left,Vortex_1,-26.39565745773556
1,Top_Left,Vortex_1,-26.396205951346598
1,Top_Left,Vortex_1,-26.380763874734573
1,Top_Left,Vortex_1,-26.444894761326125
1,Top_Left,Vortex_1,-26.388932180891036
1,Top_Left,Vortex_1,-158.52684880846184
1,Top_Left,Vortex_1,-159.22719435660056
1,Top_Left,Vortex_1,-158.356408827908
1,Top_Left,Vortex_1,-158.8049974913659
1,Top_Left,Vortex_1,-158.92844703813122
1,Top_Left,Vortex_1,-159.09203943567204
1,Top_Left,Vortex_1,-159.19675063403835
1,Top_Left,Vortex_1,-161.02715242559503
1,Top_Left,Vortex_1,-161.0276325900139
1,Top_Left,Vortex_1,-161.02734246379455
1,Top_Left,Vortex_1,-161.02734246379455
1,Top_Left,Vortex_1,-26.239344025042683
1,Top_Left,Vortex_1,-26.275324997833835
1,Top_Left,Vortex_1,-26.24831136460366
1,Top_Left,Vortex_1,-26.333985157757546
1,Top_Left,Vortex_1,-26.302277086331603
1,Top_Left,Vortex_1,-26.302277086331603
1,Top_Left,Vortex_1,-27.237738898576655
1,Top_Left,Vortex_1,-27.23542308998745
1,Top_Left,Vortex_1,-26.36886699431173
1,Top_Left,Vortex_1,-26.37027375160326
1,Top_Left,Vortex_1,-26.266624188916847
1,Top_Left,Vortex_1,-160.0446194315392
1,Top_Left,Vortex_1,-159.34031213414067
1,Top_Left,Vortex_1,-158.8330312522637
1,Top_Left,Vortex_1,-158.8330312522637
1,Top_Left,Vortex_1,-158.8330312522637
1,Top_Left,Vortex_1,-157.4391134082089
1,Top_Left,Vortex_1,-160.23518632208493
1,Top_Left,Vortex_1,-160.3268246541564
1,Top_Left,Vortex_1,-160.4206407358201
1,Top_Left,Vortex_1,-160.42120334320305
1,Top_Left,Vortex_1,-160.4221114721053
1,Top_Left,Vortex_1,-25.21291786077572
1,Top_Left,Vortex_1,-25.21289462633119
1,Top_Left,Vortex_1,-25.194211889844258
1,Top_Left,Vortex_1,-25.36648216661277
1,Top_Left,Vortex_1,-25.37239344982797
1,Top_Left,Vortex_1,-25.311014926838023
1,Top_Left,Vortex_1,-26.421528974057132
1,Top_Left,Vortex_1,-26.419605441462338
1,Top_Left,Vortex_1,-26.42541156357169
1,Top_Left,Vortex_1,-26.42152238078509
1,Top_Left,Vortex_1,-26.40050964886323
1,Top_Left,Vortex_1,-156.90295594675138
1,Top_Left,Vortex_1,-156.90005490757036
1,Top_Left,Vortex_1,-156.92538936256497
1,Top_Left,Vortex_1,-157.02300294875616
1,Top_Left,Vortex_1,-156.5008885545201
1,Top_Left,Vortex_1,-157.0195094094798
1,Top_Left,Vortex_1,-160.2638066306874
1,Top_Left,Vortex_1,-160.37311280982908
1,Top_Left,Vortex_1,-160.18268764940797
1,Top_Left,Vortex_1,-160.18518742096248
1,Top_Left,Vortex_1,-159.65224138581146
1,Top_Left,Vortex_1,-26.498354958868468
1,Top_Left,Vortex_1,-26.498354958868468
1,Top_Left,Vortex_1,-26.563121696562188
1,Top_Left,Vortex_1,-26.60817318972571
1,Top_Left,Vortex_1,-26.697351441259524
1,Top_Left,Vortex_1,-26.79122836216299
1,Top_Left,Vortex_1,-25.759165597378182
1,Top_Left,Vortex_1,-25.727270349781318
1,Top_Left,Vortex_1,-25.66897012993019
1,Top_Left,Vortex_1,-25.635584283444953
1,Top_Left,Vortex_1,-25.635584283444953
1,Top_Left,Vortex_1,-160.74039197753999
1,Top_Left,Vortex_1,-160.7276278715555
1,Top_Left,Vortex_1,-160.08073767192826
1,Top_Left,Vortex_1,-160.93883683143753
1,Top_Left,Vortex_1,-160.8356118188514
1,Top_Left,Vortex_1,-160.87628812578515
1,Top_Left,Vortex_1,-160.68918559235294
1,Top_Left,Vortex_1,-160.68918559235294
1,Top_Left,Vortex_1,27.021527316486413
